Name,G
overpow,5
overrated.,1
overs,2
overse,1
overturn,2
overwhelm,24
own.,6
ozzy-momodu',1
"p,m.",2
"pac-12,",2
pac-12:,1
pacheco-ortiz',1
"pachulia,",2
palac,1
palo,1
panic,1
"pankowski,",3
pankowski’,2
papaci,1
paper,4
papermak,2
"par,",1
parents.,2
park,24
"parker,",2
"part,",9
particularli,31
partli,6
party,1
"patberg,",1
patient,6
paula,2
pavilion.,3
"pay,",1
payout,14
payton,22
"pecknold,",1
pelphrey,4
penn',2
penn.,4
peopl,177
"peoria,",2
per,153
percentage.,3
"perch,",1
"perfection,",1
"period,",18
perpetr,1
"persisted,",2
person,77
persuad,7
peterson,2
pettitt,1
"phelps,",1
phenom,9
phenomen,6
phenomenon,2
phi,7
philli,1
philosophi,2
phoenix',1
phoenix.,8
"phone,",1
piano,1
pick-and-roll.,4
"pick-and-rolls,",1
pick.,17
pickup,3
picture?,2
pie.,3
pinch,2
pinky-g,1
pioneer,1
pipelin,1
pirat,21
pit,4
pithi,1
"plan,",6
plateau,1
play.,163
play. ,1
"playbook,",1
playboy,4
player-of-the-year,1
"playing,",7
playing:,2
pluck,2
plus-16,1
poised.,1
police.,2
politician,3
poll;,1
polo,1
polytechn,1
poni,1
pool.,2
pop,16
"pope,",1
popovich-coach,2
popul,1
pork-stuf,2
"portal,",2
porter',1
portion,10
portland',4
portland.,9
"porzingis,",3
"position,",5
possess,71
possibly.,1
post-earn,1
postur,1
pounds),3
powder,1
power,97
practice?,1
preced,3
"predictably,",1
preliminari,3
premier,13
prep,7
prepar,64
preparatori,1
"presented,",1
"preserved,",2
president',3
presley,3
pressure.,4
preston,2
pretti,125
pretty.,1
previously.,1
pride.,1
"prison,",1
problem.,7
problems.,1
proceed,4
profession.,1
professional-develop,2
"profile,",2
prognost,1
program-best,2
programming.,1
programs?,1
promot,15
promotion',1
promptli,4
pronounc,2
propon,2
prosecutor.,1
prosecutors.,1
prospect.,2
protect,20
protocol,3
provided.,1
public.,1
puerto,1
pulitz,1
"pump-fake,",1
punch.,3
purcel,2
purchase.,1
purpos,11
pursuant,2
putnam.,1
pyramid,1
quadriceps.,1
qualifi,20
qualifying.,1
qualiti,8
quarter',2
quarter.,151
quarterfinals),1
quash,3
queen,9
"question,",2
question:,7
"questions,",1
quickli,54
quiet,9
quinn,4
quit,41
quite.,1
quotient,1
r.j.,16
r.p.i.),1
r.p.i.-boost,1
"racehorse,",1
racist,1
radar,1
radio,6
rag-tag,1
rail,2
rais,29
raised.,2
rampag,1
rand,1
rank,111
"rankings,",1
ranks.,2
rape,7
rapes.,1
rapidli,2
rare.,2
rashbaum,1
rather,27
ration,1
rattled.,2
rawest,1
razor-thin,1
rbi,2
re-emerg,1
re-evalu,2
re-join,1
reach,292
"reaching,",1
"react,",1
realiz,27
"really,",28
rebound,743
"rebounder,",7
rebounds).,3
rebounds.,190
recaptur,1
recent,115
reception.,1
recess,1
recogn,13
record),1
recovering.,1
"recovery,",3
recruiter.,2
"recruits,",2
red-clad,1
reddish,66
redeem,3
redick,16
redshirt,18
redskin,1
"reed,",2
"referee,",1
referr,2
refresh,1
refuge,1
"region,",44
region?',1
"regions,",1
"regrouped,",2
regul,21
"regulation,",8
rehab.,2
"rehabbing,",2
reid,45
reinjur,2
relat,13
relaxed.,4
releas,42
release.,9
relev,4
reli,15
relief,3
religion,1
remaining.,74
rematches:,1
remnant,2
render,4
repeat?,1
repertory:,1
"replacement,",1
"replied,",1
replied:,2
report.,20
representatives.,1
reprieve.,1
republican,7
rescind,2
rescu,1
resign,6
resilience.,1
"resilient,",1
resist,4
resolv,3
resolved.,1
respons,14
response.,1
"responsible,",1
"restaurants,",2
resume.,1
retak,2
retali,1
retired!,1
retreat,1
return,161
"returning,",1
retweet,1
review,19
rib,2
richards',1
richards.,1
richardson.,1
richman,6
rifl,1
right,317
"right-handed,",1
rip,13
rite,1
"river,",4
riverfront,3
"rivers,",2
rivers:,1
rivet,1
road),1
robbin,4
"robertson,",1
robinson,34
robtop,3
"rock,",1
rock:,1
rockets',3
rockets.,4
rodney,11
roil,1
roland,8
"role,",3
role:,1
"roll,",3
"rolling,",1
romello,2
"rondo,",1
rope,1
ropes.,2
"rose,",6
roser,4
rough,7
round-robin,2
rouser,2
royalti,1
rpi,2
ruffridg,5
ruggerio,2
rule,46
rule-break,1
rules.,4
run.,59
runner,3
runs.,3
russ,1
russia,6
russia!,1
russian,3
"rutgers,",4
rutgers:,1
ruthless,1
"sabally,",1
sabrina,18
sacrif,1
saddl,1
safeti,4
"safford,",1
saginaw;,1
"salaries,",3
"sales,",1
samuelson,35
saniti,2
satisfied.,1
saturday’,3
saunders.,1
saved).,1
"savoy,",2
"savvy,",1
saw.,1
saying?,2
scandal,28
scenario:,1
schaefer,15
schmidt,1
"schnatter,",1
scholarship,8
school,283
school-best,3
scooter,1
scope,1
scoreless,21
scour,2
scowcroft,1
scrap,1
scrappi,3
"screaming,",3
screen.,4
screens.,7
screenshot,1
scrutin,1
"scrutiny,",1
scyth,1
second-lead,10
secret?,1
secretari,1
see,231
"seeds,",19
seeker,1
seismic,1
seiz,14
self-describ,2
seminfin,1
send,56
send-off.,1
seneg,2
senegales,1
senior-domin,1
"sense,",6
sensibl,6
sensit,2
series.,6
service.,1
"session,",6
setbacks.,1
seton,60
settled.,1
seven.,5
"several,",1
sex-assault,2
sexist,1
shabooti,1
"shahid,",2
shai,8
shai-gilg,1
shani,1
shape.,1
share?,1
shark,3
she'd,2
shed,4
shelley,1
"shine,",2
shoot,395
"shooting,",40
shooting:,1
shop,4
short-circuit,2
"short-handed,",2
short.,8
shot-block,3
shots;,1
show,216
showcas,13
showdown:,1
showed.,2
shows.,2
shumpert,1
shutout,1
side,42
sideline.,1
"sidelined,",1
sides.,1
sift,1
"silence,",1
"silenced,",1
silent.,1
silhouet,1
similar,41
similarli,2
simple.,5
sims.,1
simulator.,2
sin,1
sinc,582
since.,8
singl,50
single-handedli,2
site.,2
situation.',1
six),1
sixth-plac,1
skin,2
skylin,1
slain,1
sleek,1
slogan:,1
slovenian,14
sluggish,12
"slump,",1
"slumped,",1
slur,1
smell,1
smesko,1
smith,74
smoki,1
"smollett,",1
smother,3
"snapchat,",1
snatch,6
sneak,7
snowbal,1
so,36
soccer.,3
"sokol,",1
"sol,",2
sold,5
solid.,6
"somehow,",1
something?,1
something’,1
"song,",2
soon?,3
"sooner,",2
"soreness,",2
sort.,1
soul,3
sound,5
"sousa,",1
south?,1
southeastern,53
"souza,",1
soviet,1
sox,2
span,22
spare,1
spartans’,2
sparti,2
spasms.,2
speaker,1
specialist.,1
"specialists,",1
specif,9
specul,9
spellman,3
"spencer,",10
spieth,21
"spill,",4
spirit.,1
"spirits,",2
splash,9
spokane.,3
spoke,12
sportsbook,18
sportsbook.,3
sportscenter,1
spot.,19
sprain.,9
spread,11
"spring,",3
sprint,20
"spurs,",7
spurs:,8
sputter,5
squeez,7
sriraj,1
"stage,",6
"stages,",1
stands.,5
stanley,13
stansburi,2
starboard.,1
stark.,1
"starts),",4
starts.,4
stat,25
state',167
state-marquett,1
state.,142
"statehouses,",2
statement,24
station,3
stats.,2
statue.,1
status.,4
steadi,10
steadili,5
steal.,4
steamrol,1
steel,2
stein,2
stenson,3
"step-brothers,",2
stepback,1
stephenson,5
"steps,",1
sticki,3
stiffer,1
stillborn.,1
stith,10
stood,20
stopped.,2
stori,74
story.,16
strain,13
"strauss,",1
street-them,3
stretch,95
strife.,2
strikeout,3
"stringer,",4
strip,4
stripe,1
stroke-play,1
"strong,",7
strong-ass,2
strongest,7
"struggle,",3
"struggles,",1
student,26
stunned,3
stunner,5
"style,",2
"styles,",1
sub-.500,2
subscript,2
subtract,3
subtracted.,1
"suggested,",1
sum,8
"sunday,",32
sunday:,2
sunday’,3
sung,2
"support,",4
suppress.,1
surfac,8
surprises.,1
"surprising,",2
"survived,",1
suspended.,1
suspicion.,1
swag,2
sweat,6
"sweet,",2
sweet:,2
swetnick.,1
swift.,2
switch,17
symptom,2
system,41
tack,1
"tainted,",1
takedown,5
tale,5
tall,12
tampa.,1
tania,1
tara,8
tarnish.,1
taro,1
taut,2
taya,4
taylor',3
taylor.,1
te'a,4
team-best,6
teammate',1
teammate.,2
teammates’,1
"tears,",3
"technically,",1
tee-shot,1
teed,2
teenag,5
telecast,1
"telephones,",2
temple',1
temple.,2
"tempo,",3
ten-styl,1
"tendinitis),",1
tennessee?,1
tens,5
tenur,7
tequila,2
"terps,",1
terrenc,7
"terrible,",1
terrific.,7
territory',1
territory.,2
tesk,18
"test,",1
that.',1
"theme),",1
"then,",27
then-no.,4
theory.,3
they’d,1
they’r,13
thigh.,2
thin,3
"think,",9
thinking.,1
third-best,2
third-largest,1
third-season,1
this?,2
thoma,18
thompson',1
thompson.,3
thorn,8
thornton,1
though,116
"thought,",6
thrash,3
three,666
three-point,58
three-team,1
three-tenth,1
three-year,8
throwback,2
"throws,",33
"thunder,",4
thunder:,2
ticker,1
"ticket,",2
tide.,6
tie,264
"ties,",1
"tight,",1
tighten,3
tillie',4
tillie.,1
tilman,2
time-travel,4
time?,2
"timeout),",1
timeouts.,4
times;,1
timid,2
"timing,",1
timofey,1
"tint,",1
tipoff,2
tirad,4
tire.,1
tired.,2
tirico,8
titan,2
title-clinch,2
titu,1
"today,",28
today:,7
"together,",17
tokyo,1
told.,1
toll,2
ton.,3
tone.,4
too,8
too?',2
"tool,",2
tooth,6
top-se,4
torin,1
torrid,3
toss,3
"totals,",2
touchdown,1
"tough,",14
toughen,1
tournament,1282
tournament-record,3
tournament?',1
"tournaments,",2
"tourney,",1
tourney:,3
town,34
track.,1
trade-off.,1
trademark,9
"tradition,",3
trafford,1
"trailed,",1
trainer',2
training?,1
tranghes,1
transcend,4
transport,2
"trash,",1
tread,1
treatment.,3
tremendous.,1
trendi,5
tribun,1
trick,1
trio,13
"triple-double,",10
triple-overtim,1
trips.,1
trott),1
trouble.,8
trounc,6
troy,5
truli,5
tucker',2
tulan,2
turgeon,13
turnkey,1
tweetstorm,1
"twins,",2
twitter,30
"twitter,",2
twitter:,1
two-point,11
two-possess,4
ty',1
"tying,",1
tyler.,2
tyriqu,1
u.c.l.a.,19
u.s.c.,1
uc-irvin,6
ucf',11
ucf.,9
ucla',6
ucla.,16
ukrain,1
ulnar,1
umass,2
unaccept,1
unauthor,1
unburden,1
unchallenged;,1
uncharacterist,5
unclaim,1
uncoordin,1
under-16.,1
under-seed,1
underachiev,1
underbelli,1
underhand,1
underneath,5
"understand,",2
understood,6
underw,4
unexpectedli,1
unfair,1
"unfortunately,",12
unicycle.,2
unidentifi,2
unlimit,3
unlv,2
unnam,2
unnot,2
unoffici,2
unorthodox.,1
unparallel,3
unpleas,2
"unquestionably,",1
unspool,1
"unstoppable,",1
unsurpass,2
untangl,1
until,1
untrack,1
unveil,5
up,6
update:,1
upperclassmen.,1
"ups,",1
"upsets,",1
"upstarts,",1
uptight.,1
ursula,1
usa,10
"usc,",1
usher,3
"usual,",7
usual:,1
utah,64
ute,1
utmost,1
"va.,",2
valid,1
valu,29
vassel,1
vaunt,9
"vcu,",2
vcu:,1
vegan,1
vegas',2
vegas.,5
ventur,2
venu,4
veri,1
versatil,14
"versatile,",2
"very,",3
vet,4
veteran,37
via,3
vick,6
victaria,1
victim,4
victoria,6
victors.,1
victory).,1
victory?,1
vietnames,1
violenc,1
virginia,461
"visible,",1
vision.,3
voice.,4
"void,",1
volleyball.,1
voodoo,3
vs.,176
wade-less,2
"waivers,",1
walk-on);,1
walker',1
walker.,1
"wand,",1
"war,",1
ward,23
warm-ups.,1
warrior,87
"warriors,",12
warriors:,12
wash,1
washington’,1
wasn’t,11
wasn’t.,1
"water,",1
wave',1
"way,",38
way:,5
wayd,3
wcc,14
we'd,12
we'r,291
week;,2
weekday,1
weird,1
well-play,1
well-train,1
"were,",1
west',1
"west,'",1
west.,8
"wet,",1
what,68
whatev,41
what’,3
wheel,4
wheeler,1
whi,31
"while,",3
whine,1
whirlwind,1
whitesid,10
whitewat,2
who',18
"why,",2
"whyte,",4
"wife,",2
wilborn,3
wilken',1
wilkin,1
will.,1
williamson-less,1
"willmott,",3
wilpon,4
wilt,9
wimbledon.,1
windler,16
wing,23
"wingspan,",1
winless,3
winningist,1
wins?,3
"winston,",10
wintrust,3
wipeout,1
wisconsin;,1
wise',1
wit,5
within,128
witnesses.,1
wojnarowski.,2
wolfpack,36
wolv,12
wonder,21
wooden.,2
word,13
work,249
"workouts,",2
works),1
worried.,1
worse.,2
worthi,7
wow,2
wrestler,5
writer,38
written,3
wyatt,2
wyke,5
xavier,32
"xvi,",1
"yale,",5
yale:,1
year;,3
yearslong,1
yeon,1
yet.,12
you'd,1
you'r,22
"you,",39
you:,1
your,9
you’r,13
zeller,2
zetterberg.,1
zion,115
zone,38
½,10
—cliff,1
—gari,1
—the,7
$1.4,5
$1.68,2
$106.4,1
$11.5,2
$14,1
$140,1
$2.2,1
$21.6,1
$28,1
"$281,000",1
"$298,485",1
$43.4,1
$49,1
$53.5,1
"$6,000",1
$7.46,1
$7.6,1
$8.4,1
"$91,500",1
''coloss,1
"''half-life,",1
''sid,1
''spacewar!,1
'attacking',1
'bout:,1
'coloss,1
"'dad,",1
"'dude,",1
'i'v,1
'if,4
'it,1
'mancation',1
'microsoft,1
'mortal,2
"'nova,",2
"'oh,",2
'super,1
'til,1
"'undescribable,'",1
'whi,3
"(.426),",2
"(1,392).",1
(123,1
(13,4
(13),4
(13.6,2
(13.9).,1
(14-0),1
(14.4),1
"(14.8),",1
(16.0,1
"(16.4),",1
(17-16),1
(1972),1
(1985-2002),1
(1986),2
(2),7
(20,4
(20-12),5
(20-13).,2
"(20-14),",2
(2004-11),1
(2010-14).,1
"(21,129",1
(21-13),6
(21-14).,1
(21.4),2
(22-14),1
(22-8).,1
"(23-10),",2
(24-10).,3
"(24-11),",1
(24-8),9
(25-10),1
(26-7).,2
"(26-8),",5
(27,5
"(27-6),",10
(27-9),3
(28).,1
"(28-4),",1
(28-7),7
"(29),",2
(29-5),10
"(29-9),",4
(30-3),8
(30-6).,1
(31-1),2
(31-5-1),1
"(32-3),",7
(32-6),1
(33-39),1
(33-4),6
(33-4-2),1
(34,7
(34-2),3
(34.6,1
(35-34),1
(39-38),1
(43-for-83),1
(431),6
(45-30),1
(45.5,1
(47-25),1
(48,2
"(48-22),",2
(49-27),1
"(6-7,",1
(69),1
(83,2
(9,6
(9),5
(9.6),2
(an,3
(anigwe),1
(beilein),2
(big,3
(but),1
(cbs),10
(chuck,1
(cline),1
(coach),2
(copyright),2
(darn),1
(finally),2
(formerli,1
"(forward/center,",2
(ira,1
(klobuchar,1
(krzyzewski,1
(ncaa),2
(new,1
(oats),1
(on,3
(once).,1
(player,2
(season-end,1
(teams),3
(them,1
(thi,1
"(twice),",3
(vehr-sy'),1
"(wednesday),",1
(william,13
"(with),",1
(write,1
--byu,3
--field,138
--missouri-kansa,1
--phoenix,2
--unlv,2
-1,1
-8,1
..,2
...anthoni,1
...the,3
.500,6
0-103,1
0-18,3
0-6,3
0-for-3,1
"1,",12
"1,000",15
"1,007",1
"1,063",1
"1,098",1
"1,175",1
"1,700",1
1-2-3-4,1
"1-3,",1
1-4,4
1-for-9,1
1-seed,7
1.1,17
1.8,2
1.87,1
10-1,1
10-point,7
"10-point,",1
10-time,1
10.5,6
100-69,1
100-92.,1
100-97,2
101-98,1
102,7
102nd,1
103-46.,1
"105-102,",4
106-103,1
108-102,2
109,6
109-99,2
10:05,3
10:19,2
10:40,2
10th-seed,33
11-rebound,3
11.3,1
110-108,3
111-104,1
111-game,3
"115,",10
115-101.,1
115-109,1
115-56,5
115-98,1
116,4
11:06,2
11:20,3
11:34,2
11:55,3
"12,",18
12-4,3
12-for-15,1
12-game,2
12-point,13
12.1,1
"122,",1
123-119,3
123-43,3
124-101,1
"129,",3
12:,1
12:07,1
12:14,1
12:35,2
"12th,",1
13,439
13),2
13-2,7
13-9,1
13-year,1
13.6,6
130,1
136-132.,1
139-132,1
13:29,1
14-0,14
14-7,2
14-for-24,1
14-point,9
14.4,4
144,1
14:23,1
15-15,2
15-5,2
15-for-33,1
15-seed,2
15.9,3
151,2
15:31,1
"16,000-seat",3
16-3,1
16-vs-1,2
16.,128
16.7,1
165,1
16:11,1
16th,13
17-8,1
17.5,1
171-98,1
18-17.,4
18-24.,1
"18-5,",1
"18-point,",2
18-year-old,3
18.3,6
183-room,2
186,1
1870s.,1
18:06,1
"19,",8
19-12,1
19-19,1
19-4,4
19-53.,1
19-game,2
19.1,2
1912.,1
1972,1
"1978,",1
1982.,4
"1985,",3
1986,4
1989.,1
"1992,",4
1996.,1
1997-2018,1
"1999,",3
1:07,5
1:14,2
1:42,3
1:49,1
1s;,1
2,275
2),3
"2-1,",1
2-2,2
2-and-1,1
2-for-15,2
2-hour,1
2-of-10,1
2.6,1
2/3,1
20,340
20-19.,1
20-2,1
20-20,1
20-plu,2
20.6,2
200,6
2000,3
2002-06,1
2002-13,2
2003.,13
"2005-06,",1
"2006,",7
2006:,1
2007,10
"2007-08,",2
"2008-09,",1
2010.,5
"2011-12,",1
"2012-13,",1
"2013,",13
"2013-14,",2
2013:,1
2014,17
2014),1
2014-18,1
2014-2018:,1
"2015-16,",1
"2016-17,",1
2017.,23
"2020,",1
2021,2
2024.,2
"21-12-1,",1
21.4,2
22-14.,2
22-15,3
22-22,1
22-8.,1
22-rebound,1
22.9,3
221,2
"23-point,",1
23.,4
235,1
24-10,1
24-point,3
24.5,3
245.,1
25-25,1
25-game,3
251st,1
25_time,1
"26,",6
26-4,2
26-point,1
26-year-old,2
26.1,1
26.8,1
266th,1
27,121
27-2,1
27-footer.,1
28-27.,1
28-point,1
286-176,1
2:01,1
2:22,4
2:43,1
2;20,2
2k',1
3!?,2
3-0,7
3-pointer-fuel,1
3-pointer.,33
3-year-old.,1
3.4,1
30-16,2
"30-2,",1
30-23,1
30-29.,1
30-3,1
30-percent,2
30-someth,1
30.,5
30.0,2
305,2
30th,9
31-17,1
31.5,1
32-45.,1
32-6,1
32.3,5
"33,",1
33-19,2
33-33,1
33rd.,1
34,43
34-20,1
34-26.,1
34.6,1
340,1
35-0,1
35-21,1
350.,1
35;,1
35_year,1
"36),",1
36-22,1
36-29,1
36.9,4
37.,2
37th,3
"38-33,",1
38-37.,1
39-18,1
39-25,2
39-38.,2
39-39,2
39.3,1
3:02,2
"3:08,",1
3:16,1
3:30,2
3:37,1
3:44,2
3:58,1
3B,1
"3d,",6
3rd,1
3s,93
4-1.,1
4-29,4
4-5,1
4.2,2
4.9,2
"40,",4
40-26,1
40-33,2
40.8,1
41,14
41-20,1
41-27,1
41-34,6
42-27.,1
42-35,6
42.4,1
43-22,1
43-28.,2
438,2
44-year-old,2
466,1
"47,",1
47-12,1
48,39
48-41,1
48-48,2
49-28,2
49-34.,1
49-35,3
49-all,2
49-year-old,1
"4:02,",1
4:03,1
4:10,4
4:24,2
4:38,1
4:45,3
4s.,1
4½,3
"5,299",1
"5-2,",2
5-for-9,1
5-of-16,2
5-of-5,1
5.,25
5.0,4
5.7,4
50-29,1
50.9,1
"500,000",1
51-44,1
51-50.,1
51.7,2
52-24,1
"52-33,",1
52-year-old,2
52.5,2
"54,",3
"54-35,",1
54-53.,1
54.1,1
54.8,1
55,26
55),1
55-19.,1
55-40.,1
55-48,1
55-54.,2
56-49,1
57-1.,1
57-57,2
57.9,1
58-51,3
58-all.,1
58.,4
59-24,1
59-51.,1
5:11,3
5:25,5
5:46,1
"5s,",1
5th,3
"6-0,",1
6-1,2
6-10,7
"6-7,",1
6-8,8
6-foot-3),1
6-foot-4,11
6-foot-6.,1
"6-foot-9,",4
6-for-21,1
6-for-8,1
6-of-7,2
6-under,1
6.22,1
"6.4,",1
6.5,1
60-46,1
606,2
"61,",4
61-25.,1
61-47,1
61-54,1
62,28
62),1
62-55,2
63-49,1
"63-51,",1
63-56,2
63-62.,1
63-63,1
64-57,2
"64-59,",2
64-63.,1
64.5.,1
65-51,2
65.,1
65th,1
66-52,4
66-59,4
"66-61,",1
66-66,1
67-10.,2
67-46,2
67-60,2
68-61,1
69,32
69-34,5
69-62,3
69-69,1
6:40,4
7-foot-6,19
7-for-9,1
7.16,2
7.3,2
7.65,2
70-34.,1
70-49,2
70-56,1
70-all,3
70-year-old,3
71-36,1
71-50,2
71-56.,1
72-58,1
72.,1
73-1,1
73-51.,1
73-58.,2
73-win,1
"75,",3
75-60.,3
75-67.,1
76,38
76-62,3
76-69,6
76-75.,2
77-56,1
77-70,5
77-76.,1
78-77.,2
79-44,4
79-65,1
79-71.,2
79-72,4
7:06,1
7:13,2
7:20,3
"8,000",1
"8,028",1
8-12,1
8-15.,1
8-4,3
8-for-11,1
8-for-8,1
8-of-15,3
8-seed,3
8.1,5
8.8,5
80-73,2
"80-75,",2
80-80,1
802,1
82-67.,1
82-68,2
82-75,2
"82-77,",1
83,15
83-83,1
84-55.,1
"84-72,",1
84-76.,1
"85-80,",1
85.2,2
851,1
86-79,1
86.,2
87-73,1
87-79.,2
87-80,2
"87.4,",3
872,1
88-73.,2
88-87.,1
88-88,1
"89,",3
89-68,2
89-75,8
8:07,1
8:14,2
8:21,1
8:35,6
8:42,1
8:49,5
9,168
9),1
9-2,1
9.6,4
9.88,2
90,21
90-62,13
90-76,1
"900,000",1
91-63,2
91-77,1
91-84,1
92-50,3
92-85,1
97,7
98-year-old,1
"99-94,",1
9:15,6
9:29,1
9:50,3
???egg,2
AB,6
AP,69
Al,8
As,92
C.,5
CJ,23
En,1
G,27
Go,6
He,701
IF,1
IT,38
J.,7
JJ,5
KU,3
Mr,2
My,17
NL,1
Na,1
No,34
PF,2
TO,11
TV,26
Ty,35
U,1
US,2
[region,1
__,12
"a&m,",4
a&m:,4
a.i.c.,2
a.i.c.’,1
"ability,",2
about,5
"absence,",3
"absolutely,",4
accidental.,1
accomplic,1
accomplishment.,3
account.,1
accuracy.,3
"ace,",1
achievements.,1
"acl,",2
acquit,2
across.,1
act,16
"activities,",1
actual,40
adag,1
"addicts,",2
adductor.,1
"adeyeye,",1
adida,17
adidas.,5
administ,2
administrators.,1
admit,8
"adore,",1
"advancing,",3
"advantage,",16
advers,18
affair.,1
aftershock,1
aga,1
"again,",43
again:,4
agenc,6
aggies’,1
aggress,25
"aggressive,",11
ago,41
"agonizing,",1
ahl,1
ahmaad,2
air-bal,2
airtim,1
alabama',4
alabama.,12
aldridge',2
"alexandria,",1
alfr,3
align,2
"all-americans,",3
all-g,1
all-ovc.,1
all-sec,4
"all-time,",3
allazia,4
alleg,42
allegation.,3
allen,25
alley-oop,22
"allowable,",1
almost.,1
along?,1
alonzo,2
"already,",4
altercation:,1
altogeth,1
alway,129
always.,1
"am,",1
"amazing,",13
ambidexter,1
american,55
amerispeak,1
amin,21
aminu',4
an,5
ancient,1
"anderson,",2
andrew,32
andrija,1
angel,101
anger.,2
anigw,13
anigwe',3
anigwe.,1
"another,",5
antetokounmpo,49
anti-gay,1
anticlimax.,1
antonio',3
antonio.,10
anxieti,1
"anymore,",1
anyth,46
ap-norc,1
apiec,32
apiece.,13
"apology,",1
apology:,1
app,5
appearance.,14
applaud,1
apple:,4
applicant.,1
arc,63
"area,",2
"arenas,",1
arguabl,11
"argue,",2
arik,17
arizona,163
"arlington,",1
arm',5
arm.,1
armoni,8
"arms,",3
armstrong,3
aron,1
"around,",12
arrang,5
arrested.,1
art.,1
arthriti,1
articl,9
artist,1
ashnault,1
asked:,1
asleep,1
"assist,",2
assists;,1
associ,359
assort,2
astro,2
asu,4
"at,",6
athleticism.,4
athletics.,1
atlanta,51
"attack,",4
attempted.,1
attitud,3
attorneys.,2
attribut,2
audit,1
august,8
"auriemma,",5
"autism,",1
autographs.,2
avail.,1
available.,1
"avenatti,",12
average.,4
averages.,1
avert,4
await.,1
awak,1
awar,20
awareness.,1
away,195
awkward.,1
awkwardly.,1
awri,2
azubuik,6
azubuk,1
bachelor,1
"back),",2
back.,50
backboard.,2
"backboards,",1
"backfired,",1
"backpedaling,",1
backstori,1
backup.,1
bacon.,2
"balanced,",1
ball',1
ball-handl,1
ball-hawk,1
ball.,34
"ballclub,",1
ballet,2
balloon,3
ballot.,1
"ballpark,",2
balls.,2
baltimor,4
balzar,1
"bankruptcy,",1
banner,8
banners.,1
baptist,2
bare,22
barkley,5
barrett;,1
base.,1
basebal,7
"baseline,",3
bases.,1
basi,4
"basket,",16
"basket,'",1
bayless,2
bayless.,1
bazemor,1
"beal,",2
beasley,1
"beast,",2
beat,431
beautiful.,2
"beciri,",1
becker,4
"become,",1
"bed,",4
bedford,1
"been,",4
beer.,1
begin.,3
"beginning,",3
beij,1
"being,)",1
believable,1
"believer,",1
belmont’,1
belov,2
bendi,1
benefici,1
benjamin,1
"bennett,",11
berth.,12
"bertsch,",1
better?,3
"bettors,",3
bias,1
big,822
bigby-william,13
billings.,1
billion,26
birch,1
"bison,",2
"bit,",12
black-and-whit,1
blackshear',1
"blaine,",1
blakeney,1
blazers',3
blazers.,1
blend,4
"blip,",1
blitz.,1
blocker,2
"blocks,",9
blockton,8
"blood,",2
blow.,1
blue.,2
bluegrass,3
"boards,",18
boca,2
boeheim,9
bogey-fre,1
boilermakers',7
boilermakers.,7
boister,2
"bologna,",2
bomb.,1
bombs-away,1
bonehead,3
"bonus,",2
bonzi,1
booker,42
bookies.,1
"books,",1
boorish,1
boost.,2
bore,1
boring.,2
"bosh,",1
boss.,2
"boston,",7
boston:,1
bounc,57
bounce.,3
"bounds,",5
"bowen,",3
box,9
"boxes,",1
"brackets,",3
"braddock,",1
"bradley,",6
bradley:,1
brains?,1
branch’,1
brand,13
brannen,4
brawl,2
brazdeikis',1
breakthrough.,1
breaon,4
breath.,1
breathless,1
brett,8
brie,4
brigham,7
bright,8
brillianc,1
broadcast,9
"brogdon,",2
broke.,1
brother,40
brother',5
brother.,3
"brown,",37
bruin,84
bruins',4
bruins.,2
brunt,1
"bryce,",2
buckl,11
buckle.,1
buffalo-texa,2
build,88
"built,",1
built:,1
bulk,3
bulkier,1
bum,1
bureau,2
"burke,",2
"burlington,",1
burn,16
"bus,",2
but,628
butler,31
butter.,1
buyout.,2
buzz-saw,1
buzzer-beater.,3
by-the-numb,1
"byu,",6
byu:,2
c.j.,6
caa,1
cabl,6
"caddie,",1
"cake,",1
caleb,17
calf.,1
calhoun,3
"california,",20
"california-irvine,",1
california:,2
calipari,66
calipari’,4
"calling,",1
calm.,2
can't-miss,1
"can,",8
"can,’",1
candac,1
candidates,2
canopy3.hilton.com,2
capabilities.,2
capitals',3
capitals.,1
captur,18
car.,2
cardinals’,1
"care,",1
carey,3
carlisl,7
carolina’,2
carrier,4
carsen,44
cart,1
cartwright,8
"casey,",1
casino,22
"casinos,",2
cast.,2
catamount,13
catamounts:,1
catcher,1
"category,",1
cauley-stein,7
"cautious,",1
cav,13
"cbas,",1
cede,1
celebrate.,2
center',1
center.,20
cents.,1
centuri,3
ceremoni,8
certainli,52
chad.,1
chairman.,2
chalkiest,2
challeng,59
challenge.),1
"challenges,",2
chamber,1
chamberlain,9
chamberlain',3
chamberlain.,1
chameka,1
"champ,",3
"champion,",10
champion:,1
"champions,",10
champions:,1
champs:,1
chandler,11
"chant,",1
chant:,1
chao,1
charge.,7
"charisma,",2
charlotte',7
charlotte.,3
"charlottesville,",3
charm,2
chart,4
"chase,",1
chauncey,1
chavez,2
cheapest,1
chennedy.,1
cherish.,1
cheyney,1
chicago',5
chicago.,14
chicken,3
china',2
china.,3
"chippewas,",2
"choices,",1
choke.,1
christ,11
christmas.,2
chuck,16
chukwu,1
"cinderella,",3
cite,6
"city,",83
city:,2
clarke',1
clarke.,1
clarkson,13
classes.,1
classi,2
"classic,",2
